id,room,area,toilet,x,y,khoang_cach,n_hospital,Price_pred
7424,2,77.0,2,21.0659587,105.8882522,8.67,2,41.087962962499994
9761,3,104.0,2,21.00938606,105.7738724,4.56,0,20.3125
228,3,86.0,2,21.03512001,105.7674332,3.81,0,62.1933962275
596,4,127.0,3,20.94645882,105.8557816,10.92,3,39.39774575516129
3631,2,65.0,2,20.99851608,105.8031616,4.44,5,31.0
2281,3,115.0,2,21.03326988,105.8167038,1.54,2,35.92222222166667
1896,2,77.0,2,21.04423332,105.7673187,3.74,0,26.88172043
6192,3,95.0,2,21.00522614,105.7389145,7.58,0,53.26086957
7844,1,35.0,1,20.9975127,105.8618274,7.3,0,50.78125
1533,2,64.0,2,21.00885201,105.7439194,6.97,0,37.82894737
6786,3,90.0,2,20.97293854,105.8663559,9.33,0,46.986512686875
5993,2,48.0,1,21.00657463,105.7450485,6.99,0,29.07692308
10265,3,153.0,2,21.03043365,105.7692795,3.76,0,42.993515852499996
3724,3,181.0,3,21.00695801,105.8010788,3.61,3,41.47058824
5534,1,48.0,1,20.99927711,105.7381134,7.96,0,45.3409090875
3180,3,103.0,2,21.09144402,105.7847214,5.25,1,38.966196845
1959,2,58.0,1,20.99477196,105.8061295,4.82,5,27.11111111
395,2,70.0,2,21.01609802,105.7924881,2.95,2,35.388253238333334
10957,2,80.0,2,21.020416,105.80724,2.26,3,56.040515649999996
9421,3,85.5,2,20.998516,105.80316,4.44,5,36.35745841083333
7454,2,70.0,2,21.0024147,105.9641113,16.45,0,30.1
6821,2,32.5,1,21.0030879,105.8300265,4.72,4,16.66666667
4879,2,63.0,2,20.96246719,105.792366,8.14,2,51.89873418
3641,2,78.0,2,20.98434067,105.7768097,6.49,3,42.567567565000004
9168,3,125.0,2,21.01655388,105.7462845,6.41,0,45.8333333375
10577,3,144.5,3,21.07284927,105.8124313,3.09,0,21.875
10527,3,140.0,2,21.02114296,105.8093491,2.23,3,83.8888888888889
4960,3,136.0,2,21.01538482,105.8149625,2.94,4,27.27272727
2839,4,110.0,3,20.94645882,105.8557816,10.92,3,46.15384615
956,3,102.0,2,21.05239868,105.7801819,2.63,1,29.666666666666668
8670,2,78.0,2,20.99599457,105.8612671,7.35,0,30.0
6762,3,114.0,3,21.06583214,105.8265076,3.16,0,28.260869564285713
6035,2,74.0,2,20.99653816,105.8633881,7.48,0,37.5
8777,2,60.0,1,21.0024147,105.9641113,16.45,0,43.03030303
9034,2,54.0,1,20.97661018,105.7615204,7.91,1,30.0
4477,3,139.0,2,20.96368217,105.7737045,8.51,3,32.52533322
951,3,89.0,2,20.99069977,105.8142776,5.31,2,35.6
9271,2,73.0,2,20.97145653,105.8281708,7.52,0,23.495934960000003
1838,3,135.0,4,21.11201615,105.8283099,7.3,0,40.14293121272728
8965,2,88.0,2,20.98785239,105.84956,7.1,2,26.97368421
1556,3,100.0,2,21.04025078,105.7910843,1.39,1,58.0
7024,2,72.0,2,20.98101997,105.7548981,7.95,0,65.70985145071428
4288,4,127.0,3,20.94645882,105.8557816,10.92,3,34.375
9616,2,65.0,2,21.0024147,105.9641113,16.45,0,31.304347826666664
4138,2,100.0,2,21.01901627,105.7932053,2.65,2,65.70985145071428
1039,1,45.0,1,21.07284927,105.8124313,3.09,0,38.96103896
6149,2,77.1,2,21.08234978,105.8717575,7.78,0,47.56097561
8791,2,70.0,2,21.0024147,105.9641113,16.45,0,39.285714285000005
1437,2,61.5,2,20.96356201,105.8316116,8.38,1,28.02359882
4497,2,102.5,2,21.01941681,105.8168793,2.65,2,53.271028038888886
2047,2,120.0,2,20.99479103,105.8678436,7.94,0,54.40607767909091
5520,2,65.0,1,21.01905632,105.7879791,2.91,1,24.959935897500007
3634,2,65.0,2,21.03506279,105.7496643,5.56,1,23.7704918
6225,4,135.0,3,21.01188278,105.7864456,3.6,2,47.55043228
204,2,73.0,2,21.0201683,105.7807541,3.3,0,26.08695652
6723,3,106.0,2,21.09144402,105.7847214,5.25,1,20.297029703333333
2085,2,72.0,2,21.08234978,105.8717575,7.78,0,26.82926829
10407,3,90.0,2,20.99688148,105.8179703,4.79,3,33.975391960625004
3333,3,108.0,2,21.03060913,105.7810287,2.67,0,42.291795713999996
7081,2,46.0,2,21.0610134,105.809127,1.86,1,41.087962962499994
1823,2,61.0,2,20.96714592,105.8331375,8.09,1,62.10526316
5221,1,50.0,1,21.00618172,105.806427,3.68,4,36.941132793733345
510,2,56.5,1,20.98101997,105.7548981,7.95,0,50.595238095000006
7682,2,85.0,2,21.04574585,105.8663788,6.17,3,17.92207792
5399,2,94.0,2,21.03568077,105.7712021,3.43,0,50.76923077
9273,2,70.0,2,21.02819061,105.7791977,2.95,0,30.52631579
5550,3,100.0,2,20.99668503,105.873848,8.32,0,41.26984127
2930,3,104.0,2,20.98600006,105.8121872,5.74,2,57.01754386
6114,2,76.0,2,21.03715324,105.7863388,1.93,1,27.69503546111111
695,1,35.0,1,21.0260381,105.8398772,3.9,4,39.02439024
3289,3,89.7,2,21.0024147,105.9641113,16.45,0,27.43362832
8315,2,93.2,2,21.04021263,105.764473,4.03,1,25.89285714
10034,2,74.0,2,20.95850182,105.8263474,8.72,1,25.0
273,3,98.0,2,20.97332001,105.7782822,7.45,4,38.148148146666664
9739,4,112.0,3,20.94777944,105.7323165,11.96,0,36.090801915
8884,1,43.0,1,21.00885201,105.7439194,6.97,0,22.54901961
4980,3,116.0,2,21.0040864,105.8031129,3.89,4,48.188405800000005
9899,2,67.0,2,20.97396851,105.8216934,7.1,0,29.768707480833335
4180,2,68.0,2,21.0543251,105.8778076,7.4,2,33.17307692
4942,2,75.0,2,20.97639847,105.8145752,6.73,1,30.92783505
627,2,69.0,2,21.0024147,105.9641113,16.45,0,31.744700458
2390,4,232.0,3,20.9673748,105.7540131,9.1,0,22.0
929,3,133.0,2,21.03004456,105.7766266,3.09,0,34.28571429
4785,2,71.0,2,20.98464203,105.7747192,6.55,3,27.786016948750003
3633,2,77.0,2,21.04574585,105.8663788,6.17,3,41.09589041
10183,3,89.0,1,21.004105,105.7987717,3.93,3,46.611893584444445
407,3,76.7,2,21.06687164,105.9036255,10.18,2,23.28767123
9223,2,53.0,1,20.99895859,105.7880325,4.7,3,32.066666670000004
7437,2,72.0,2,20.97980881,105.7875671,6.54,3,37.547531326000005
5913,3,94.0,2,20.9991188,105.8084412,4.4,4,74.75
4884,3,135.0,2,21.00048828,105.8071594,4.25,4,36.47058824
6728,3,82.0,2,21.00174141,105.9421463,14.35,0,49.09090909
8432,3,123.0,3,21.04117203,105.8250961,2.05,4,36.0
1518,2,72.0,2,21.08234978,105.8717575,7.78,0,56.54788619
2879,3,85.0,2,21.06510162,105.8886566,8.68,2,46.83544304
4746,2,49.0,1,20.95977592,105.7418823,10.42,0,37.14285714500001
2965,3,85.0,2,21.06909752,105.8880386,8.73,2,35.848313865714275
6613,3,80.0,2,21.0024147,105.9641113,16.45,0,36.36363636
9169,3,125.0,2,21.01655388,105.7462845,6.41,0,52.522522523333336
9063,3,80.0,2,21.0024147,105.9641113,16.45,0,19.85714286
6374,3,100.2,2,21.04044151,105.7807159,2.41,1,59.246575345000004
10709,3,144.0,2,21.04335976,105.8184891,1.38,2,30.26315789
6079,2,84.0,2,21.08014297,105.8136902,3.83,0,43.300962152000004
1780,3,140.0,2,21.01875877,105.7947769,2.61,2,26.893939393333333
2776,3,99.2,2,21.02216148,105.7717972,3.89,0,36.36363636
2692,2,80.0,2,21.04015923,105.7613144,4.35,1,40.29850746
548,3,117.0,2,20.97986794,105.7439194,8.76,0,24.64788732
6884,2,88.0,2,21.00938606,105.7738724,4.56,0,37.547531326000005
9004,4,87.0,3,20.98009872,105.8742447,9.37,0,24.374999999999996
2668,4,127.0,3,20.94645882,105.8557816,10.92,3,42.291795713999996
3174,4,158.0,3,21.01864815,105.7817917,3.34,0,37.38317757
7764,3,99.0,2,20.95876884,105.8463135,9.39,2,25.53191489
10459,3,144.5,3,21.07284927,105.8124313,3.09,0,89.01818181818182
4386,2,69.0,2,21.00631142,105.8074799,3.67,4,25.99747475
3205,2,60.4,2,21.00522614,105.7389145,7.58,0,38.96103896
1046,2,65.0,2,20.96433449,105.8272934,8.18,1,65.70985145071428
310,3,100.0,2,20.98434067,105.7768097,6.49,3,47.59036145
10878,3,112.0,2,21.06583977,105.7981491,2.38,1,43.03030303
10463,4,160.0,3,21.01864815,105.7817917,3.34,0,29.78787878833333
5632,3,150.0,2,21.02114296,105.8093491,2.23,3,26.893939393333333
4863,3,91.0,2,20.97321701,105.7788544,7.43,4,17.0945945975
8588,2,80.0,2,21.03158569,105.7604523,4.57,1,60.36585366
494,2,86.0,2,20.97366714,105.7587128,8.31,1,57.04858807166666
5177,2,72.9,2,20.97602463,105.7615967,7.96,1,43.300962152000004
6002,3,103.9,2,21.04828835,105.8744507,6.99,2,36.19047618888888
5108,2,74.0,2,20.98304367,105.7573395,7.64,0,49.47916667
624,2,102.0,1,21.00836563,105.8029099,3.46,3,88.91752577
2269,2,80.0,2,21.03445816,105.7696533,3.61,0,19.944444443333335
7190,2,65.0,2,21.00885201,105.7439194,6.97,0,67.9245283
10404,3,90.0,2,20.99688148,105.8179703,4.79,3,23.30827068
2427,1,52.0,1,21.03656769,105.7604828,4.47,1,40.77658125125
1752,2,60.0,2,20.97531509,105.7806778,7.18,4,32.291666666666664
6494,5,185.0,3,21.0201683,105.7807541,3.3,0,22.64957265
384,2,56.0,1,21.03506279,105.7496643,5.56,1,40.77658125125
2789,2,61.5,2,20.96714592,105.8331375,8.09,1,35.92222222166667
5361,1,41.1,1,21.00174141,105.9421463,14.35,0,57.04858807166666
8153,1,40.0,1,20.99453354,105.7893906,5.08,2,22.14285714
2199,2,54.0,2,21.0024147,105.9641113,16.45,0,55.0
3826,2,80.0,2,20.99657822,105.8651962,7.62,0,50.921899278000005
781,3,102.0,2,20.99477196,105.8061295,4.82,5,34.94074860531914
4806,2,77.0,2,20.93970299,105.7872543,10.47,0,41.72517672812501
7101,2,61.0,1,21.07865143,105.8026123,3.58,0,37.0
3170,2,55.0,1,21.0024147,105.9641113,16.45,0,39.63042328133333
5217,3,116.0,2,20.97447205,105.7608795,8.13,1,44.44444444
5214,2,66.0,2,20.96728516,105.7781754,8.02,3,31.481481479999996
6126,3,118.0,2,20.99668503,105.873848,8.32,0,33.5
8695,3,75.0,2,21.0024147,105.9641113,16.45,0,41.46341463
5548,4,179.0,3,21.04431725,105.877861,7.32,3,35.54347826
8878,1,45.0,1,20.9732914,105.8200073,7.13,0,49.72451790636363
348,4,150.0,3,21.00522614,105.8050613,3.77,4,46.239316236
1937,2,64.0,2,21.00885201,105.7439194,6.97,0,28.313953488
551,2,74.0,2,20.97434616,105.7541656,8.52,0,53.67647059
6685,3,87.0,2,21.03717804,105.8730698,6.86,2,25.158450707500002
7623,3,108.6,2,21.04044151,105.7807159,2.41,1,25.0
2922,3,83.0,2,20.97833824,105.8363342,7.19,1,34.25925926
8436,3,111.0,2,21.02041626,105.8072433,2.26,3,35.944444446000006
10975,3,97.5,2,20.98306274,105.809082,6.0,3,36.28205128
271,2,73.0,2,20.95850182,105.8263474,8.72,1,29.8013245
1008,2,55.0,1,21.0024147,105.9641113,16.45,0,36.941132793733345
2470,3,90.0,2,20.99386787,105.8618469,7.53,0,52.7912763232258
8011,2,79.0,2,21.04015923,105.7613144,4.35,1,33.290322582
1996,2,75.0,2,20.9908123,105.7839127,5.61,1,44.25437887333334
8849,3,107.0,2,21.08229256,105.7918243,4.14,1,86.66666666999998
1128,1,41.2,1,21.00174141,105.9421463,14.35,0,25.92592593
1636,2,54.3,1,21.02819061,105.7791977,2.95,0,48.00000000200001
252,2,82.0,2,20.99727631,105.8029861,4.57,5,39.39774575516129
8212,2,81.0,2,21.01609802,105.7924881,2.95,2,40.8
5279,1,76.0,2,21.06409264,105.8097382,2.18,1,40.42553191
8209,3,133.0,3,21.02216148,105.7717972,3.89,0,35.0
5067,3,140.0,2,21.06587982,105.801384,2.32,1,28.88888889
10427,3,111.0,2,21.06489944,105.8270493,3.13,0,25.66666667
518,3,100.0,2,21.07865143,105.8026123,3.58,0,108.1081081
3564,3,123.0,2,21.08389091,105.8084793,4.11,0,34.09090909
2462,2,55.0,1,20.95757484,105.8069,8.54,1,27.786016948750003
4622,2,65.0,2,20.9732914,105.8200073,7.13,0,23.67021277
7301,1,47.0,1,21.0024147,105.9641113,16.45,0,39.567567565999994
4458,2,84.0,2,20.97366714,105.7587128,8.31,1,78.23529412
6140,3,98.11,2,20.99843788,105.8667374,7.63,0,66.35101010111111
230,2,54.0,1,20.9941825,105.8172158,5.03,2,26.8175675675
4859,2,81.0,2,20.96246719,105.792366,8.14,2,62.857142859999996
3937,2,79.0,2,20.99599457,105.8612671,7.35,0,36.22047244
1993,1,49.0,1,20.95757484,105.8069,8.54,1,28.125
9802,3,77.0,2,21.08234978,105.8717575,7.78,0,34.82142857
4669,2,45.0,1,20.95757484,105.8069,8.54,1,35.848313865714275
4633,3,88.0,2,21.02250645,105.7953371,2.25,2,24.2384106
2816,2,69.0,2,21.08407513,105.809164,4.14,0,31.20481928
9898,2,77.0,1,20.98469734,105.8661575,8.47,0,39.39774575516129
1440,2,60.0,1,21.00657463,105.7450485,6.99,0,44.582290240000006
132,2,72.0,1,21.0201683,105.7807541,3.3,0,36.941132793733345
2163,1,45.0,1,20.95757484,105.8069,8.54,1,35.33834586333334
8043,1,30.6,1,21.00885201,105.7439194,6.97,0,27.69503546111111
5552,3,90.0,2,20.99069977,105.8142776,5.31,2,37.83783784
807,2,72.0,2,21.00580597,105.7943726,3.85,2,17.0945945975
5069,2,61.0,2,21.03158569,105.7604523,4.57,1,47.34042553
1297,2,83.0,2,21.07865143,105.8026123,3.58,0,26.74418605
406,3,76.0,2,21.12501717,105.8368835,8.82,0,23.97590361
6227,2,83.0,2,20.99479103,105.8678436,7.94,0,32.04280767666667
2712,3,87.0,2,20.99653816,105.8633881,7.48,0,41.01838755
104,2,81.0,2,21.02041626,105.8072433,2.26,3,25.26002972
8224,1,32.0,1,21.0051976,105.8355164,4.87,2,35.61643836
5971,2,60.0,1,21.07865143,105.8026123,3.58,0,24.370405728
7551,2,71.0,2,21.01609802,105.7924881,2.95,2,48.14814815
4611,2,63.0,2,20.96246719,105.792366,8.14,2,12.87234043
3037,2,79.9,2,21.0661869,105.8011627,2.35,1,35.71428571428571
6635,2,54.1,1,20.95252991,105.7903137,9.15,1,28.90625
9703,2,72.0,2,21.05903693,105.8681854,6.55,1,29.0
4493,2,66.0,2,20.99727631,105.8029861,4.57,5,35.944444446000006
669,2,68.0,2,21.044233,105.76732,3.74,0,43.68488172411764
3212,3,107.0,2,21.00278091,105.9454651,14.64,0,40.645161292
1191,2,70.0,2,21.0024147,105.9641113,16.45,0,28.0
8683,2,54.0,2,21.0024147,105.9641113,16.45,0,51.719777636190464
6102,2,60.0,1,20.9430069,105.8442494,10.75,3,19.55555556
6667,2,84.0,2,20.98600006,105.8121872,5.74,2,40.7786885275
8016,3,119.0,2,21.0203116,105.8083282,2.29,3,22.41576994571429
8519,4,132.0,3,21.01743507,105.7803955,3.52,0,39.034351873461546
7516,3,107.0,2,21.09186529,105.7861328,5.23,1,62.1933962275
10323,2,80.0,2,21.0307312,105.7613297,4.51,1,39.71428571
10699,2,70.0,2,21.04049873,105.9047928,10.01,1,50.0
10994,1,25.0,1,21.0395998,105.8279835,2.35,4,65.1628735625
3245,4,200.0,3,21.06853676,105.8027649,2.57,0,45.2173913
8822,2,74.0,2,20.96422386,105.8231812,8.08,1,32.22672065052632
2003,3,110.0,2,20.99843788,105.8667374,7.63,0,34.399999998
7653,3,87.0,2,21.03717804,105.8730698,6.86,2,34.06593407
4639,3,98.6,2,21.08234978,105.8717575,7.78,0,18.261904762857142
3045,3,110.0,2,20.99477196,105.8061295,4.82,5,25.67708333
2728,2,67.0,2,20.9732914,105.8200073,7.13,0,37.86764706
3430,2,72.2,2,20.96356201,105.8316116,8.38,1,22.91666667
10826,2,92.0,2,21.019493,105.82234,2.93,2,41.6
8260,1,28.0,1,20.99895859,105.7880325,4.7,3,55.845238095000006
10416,2,80.0,2,21.04437256,105.8032303,0.21,2,40.0
1852,2,59.0,1,21.00885201,105.7439194,6.97,0,41.839080460000005
64,2,59.0,2,21.00885201,105.7439194,6.97,0,45.25
8265,3,95.0,2,21.0124321,105.767395,4.82,0,33.449999999999996
10194,2,55.0,1,21.0219033,105.8157732,2.38,2,70.91489362
1864,2,80.0,2,20.99843788,105.8667374,7.63,0,27.05882353
7687,1,84.0,2,21.01155281,105.8492584,5.45,3,33.70786517
4263,3,90.0,2,21.01743507,105.7803955,3.52,0,25.163636364545457
5228,2,56.3,2,21.02819061,105.7791977,2.95,0,35.848313865714275
2555,4,143.0,3,21.0201683,105.7807541,3.3,0,25.53191489
441,3,136.0,2,20.9919548,105.7851028,5.46,1,22.62626262727273
9385,4,133.0,2,20.99433327,105.8675613,7.94,0,51.719777636190464
4719,2,77.6,2,21.12501717,105.8368835,8.82,0,24.592391305
6332,2,55.0,1,20.95757484,105.8069,8.54,1,31.474820140000002
4419,2,84.0,2,21.03445816,105.7696533,3.61,0,28.57142857166667
1655,2,75.5,2,20.97639847,105.8145752,6.73,1,44.83072100545454
4788,3,103.2,2,21.09144402,105.7847214,5.25,1,23.0
10664,3,111.0,2,21.06489944,105.8270493,3.13,0,26.666666666296294
7281,3,100.0,2,21.04437256,105.8032303,0.21,2,46.78429083538462
960,2,67.0,2,20.96331406,105.8267365,8.26,1,28.682539682777776
6584,3,90.8,2,20.98278236,105.8343811,6.71,1,32.27272727181818
8321,2,85.0,2,21.01743507,105.7803955,3.52,0,40.072727271999995
6941,3,117.0,2,20.97447205,105.7608795,8.13,1,22.904761904999997
7086,2,70.0,2,21.0024147,105.9641113,16.45,0,25.41666667
9268,3,84.0,2,20.98424339,105.8084488,5.88,3,24.61538462
10467,2,94.0,2,20.97447205,105.7608795,8.13,1,29.768707480833335
357,3,78.0,2,21.05760002,105.8845978,8.12,2,42.993515852499996
8120,2,55.0,2,21.0160174,105.8326225,3.88,2,29.666666666666668
3692,2,68.0,2,20.96714592,105.8331375,8.09,1,85.213414635
8734,2,54.59,2,20.99194908,105.9400482,14.46,0,55.98333333499999
1731,2,79.0,2,20.99657822,105.8651962,7.62,0,39.66850829
3646,3,103.0,2,20.98434067,105.7768097,6.49,3,38.19610236599999
8025,3,122.0,2,21.03303719,105.7616653,4.42,1,22.904761904999997
7775,2,71.0,2,20.95658875,105.8448868,9.52,2,26.54320988
6508,3,110.0,2,21.00056076,105.8029175,4.24,4,33.64171573
9961,3,134.7,2,21.04198647,105.7590408,4.57,1,47.61904762
8409,2,82.0,2,20.99843788,105.8667374,7.63,0,26.64682539777778
5312,2,70.0,2,21.03108406,105.7745667,3.24,0,38.23529412
6086,3,114.0,2,21.08229256,105.7918243,4.14,1,54.09946358499999
1997,1,30.0,1,20.9837461,105.8411144,6.95,2,46.611893584444445
10650,2,35.0,1,21.06583977,105.7981491,2.38,1,43.03030303
6790,3,151.7,2,21.00266647,105.8154297,4.17,4,45.01680672214286
3752,2,61.0,1,20.99895859,105.7880325,4.7,3,59.246575345000004
5563,3,105.0,2,21.03597832,105.9062958,10.18,1,34.615384614999996
8061,3,155.0,3,21.03043365,105.7692795,3.76,0,40.07352941166667
5609,2,90.5,2,21.00631142,105.8074799,3.67,4,38.88888889
2666,3,100.0,2,21.04669571,105.8008347,0.54,2,29.67625899
2646,2,75.0,2,20.99458504,105.8633957,7.6,0,36.869565218
3619,2,74.0,2,21.06269073,105.9083328,10.55,2,26.526315793333332
6518,3,121.0,2,21.00580597,105.7943726,3.85,2,41.398068815
10433,2,62.0,2,21.07024574,105.7914734,3.04,1,44.44444444
6931,3,106.0,2,20.96875381,105.7921066,7.52,4,41.0
8620,3,103.0,2,20.98386002,105.8466034,7.24,2,39.68031968
3352,2,45.0,1,21.0204814,105.7801706,3.33,0,41.23655914333333
630,2,99.0,2,21.00481796,105.8046722,3.81,4,43.918301393333344
3693,1,46.2,1,21.0024147,105.9641113,16.45,0,60.36585366
1640,2,78.0,2,21.04015923,105.7613144,4.35,1,23.43529412
10669,3,90.0,2,20.99688148,105.8179703,4.79,3,46.15384615
5378,2,74.0,2,20.98600006,105.8121872,5.74,2,39.63042328133333
8919,2,81.0,2,21.03510475,105.7655411,3.99,0,40.14293121272728
1261,2,62.0,1,21.01905632,105.7879791,2.91,1,35.0877193
5704,3,92.0,2,21.03505135,105.7949753,1.25,1,81.42857143
2808,2,81.6,2,21.02216148,105.7717972,3.89,0,52.7912763232258
9605,2,77.0,2,21.0124321,105.767395,4.82,0,46.95652174
9308,2,68.0,2,21.04423332,105.7673187,3.74,0,49.21052631599999
4109,1,45.0,1,21.07284927,105.8124313,3.09,0,44.34825870666667
6165,2,77.1,2,21.08234978,105.8717575,7.78,0,36.92307692
8609,4,161.0,3,21.04423332,105.7673187,3.74,0,39.04761905
3084,2,68.0,2,20.99433327,105.8675613,7.94,0,38.52459016
6817,2,73.0,2,21.00461388,105.8040771,3.83,4,24.492753625
2931,1,39.0,1,20.95757484,105.8069,8.54,1,51.780821917999994
4281,2,88.0,2,21.00938606,105.7738724,4.56,0,38.19610236599999
7919,2,59.0,2,21.0024147,105.9641113,16.45,0,25.53191489
6250,3,170.0,2,21.00448418,105.7986298,3.89,3,79.41176471
5188,2,74.0,2,20.99453354,105.7893906,5.08,2,37.23404255
5059,3,102.0,2,20.99477196,105.8061295,4.82,5,36.19047618888888
7025,2,74.0,2,20.98600006,105.8121872,5.74,2,27.0
2122,2,133.0,2,21.03004456,105.7766266,3.09,0,68.00000000200001
5565,3,118.0,2,21.031806,105.7884853,1.97,0,37.34939759
1307,2,65.0,2,21.01414871,105.7887268,3.29,2,49.04761904666667
776,3,167.0,2,21.00695801,105.8010788,3.61,3,47.65395894
4240,2,70.0,2,21.02819061,105.7791977,2.95,0,29.32881356
1873,2,71.0,2,20.997276,105.802986,4.57,5,47.754001405625
3853,3,92.8,2,20.97953796,105.8416138,7.33,1,58.0
1878,4,170.0,3,21.0201683,105.7807541,3.3,0,35.24590164
2901,2,81.0,2,20.9952507,105.7844086,5.18,1,39.506172840000005
620,2,81.7,2,21.02216148,105.7717972,3.89,0,101.73913044000001
746,2,73.0,2,21.0124321,105.767395,4.82,0,25.119047616666663
9014,2,60.0,2,21.04615211,105.9156494,11.1,1,82.35294117999999
8608,2,46.0,1,21.0395998,105.8279835,2.35,4,47.754001405625
1158,2,77.0,2,21.05226898,105.8848114,8.06,5,58.69565217000001
5235,3,116.0,2,20.97447205,105.7608795,8.13,1,35.61643836
10225,3,107.0,2,20.99357986,105.7982101,4.98,5,46.986512686875
9015,2,70.0,2,21.0024147,105.9641113,16.45,0,48.00000000200001
6375,3,112.0,2,21.0026989,105.7924271,4.21,2,37.27699530555556
4287,2,56.0,1,21.00885201,105.7439194,6.97,0,36.01008968941176
9979,4,181.0,3,21.00695801,105.8010788,3.61,3,29.22590837
10278,3,135.0,2,21.03158569,105.7604523,4.57,1,45.2858822011111
724,2,79.0,2,20.98424339,105.8084488,5.88,3,79.0
8015,3,99.0,2,21.04437256,105.8032303,0.21,2,26.60714286
8046,3,93.0,2,21.0319252,105.8431763,4.0,5,26.14715719043478
4453,2,68.3,2,21.03040504,105.7770309,3.04,0,26.462285460000004
5181,3,85.0,2,21.00481796,105.8046722,3.81,4,51.923076925000004
4967,2,79.0,2,21.00522614,105.7389145,7.58,0,22.83464567
4338,2,70.0,2,21.016098,105.79249,2.95,2,49.46236559
4799,3,85.3,2,21.00580597,105.7943726,3.85,2,44.582290240000006
6852,3,86.0,2,21.0744648,105.700798,10.86,0,25.119047616666663
1789,2,52.0,1,21.04569244,105.8806,7.59,3,33.54632588
1903,3,181.0,3,21.00695801,105.8010788,3.61,3,37.966417908749996
4189,2,87.0,2,21.00938606,105.7738724,4.56,0,28.288888888333332
6652,3,87.0,2,21.03717804,105.8730698,6.86,2,39.959649119999995
10748,2,70.0,2,21.04049873,105.9047928,10.01,1,21.8902439
9329,2,87.0,2,21.01682663,105.8152237,2.81,4,58.46153846
4249,3,159.0,2,21.00695801,105.8010788,3.61,3,28.65761689
3198,3,92.0,2,20.98373795,105.8515625,7.55,1,27.0
8318,3,129.0,2,21.03413582,105.7641068,4.15,1,75.0
4239,2,52.6,2,21.03512001,105.7674332,3.81,0,39.74363784
8920,2,95.0,2,20.99357986,105.7982101,4.98,5,38.19610236599999
8139,3,131.0,2,21.03388786,105.7596283,4.6,1,48.40547945200001
2603,2,62.0,1,21.03512001,105.7674332,3.81,0,36.869565218
6537,3,102.0,2,21.03108406,105.7745667,3.24,0,40.8729508225
7790,2,62.0,2,21.03244019,105.778595,2.81,0,40.23271154571428
9055,2,80.0,2,20.95658875,105.8448868,9.52,2,25.258823526999997
10729,2,76.3,2,21.04262733,105.807518,0.28,3,30.86956522
1200,3,127.0,2,20.97843933,105.772644,7.2,2,74.8
9235,2,65.52,2,20.96331406,105.8267365,8.26,1,126.24999999999999
6320,1,56.0,1,21.01941681,105.8168793,2.65,2,41.0
1707,3,110.0,2,21.01875877,105.7947769,2.61,2,36.2962963
10798,2,82.0,2,21.0296936,105.8215103,2.14,1,37.27272727
10148,2,62.0,2,21.0744648,105.700798,10.86,0,39.14871795
1635,2,75.08,2,20.98306274,105.809082,6.0,3,41.747114586842116
7515,3,100.0,3,20.97602463,105.7615967,7.96,1,26.0
7797,2,68.0,2,21.04423332,105.7673187,3.74,0,35.71428571
7617,2,48.0,1,21.0596756,105.8040796,1.68,2,42.97297297
9769,3,165.0,3,21.07213593,105.810997,2.99,0,36.45833333000001
8390,3,100.0,2,20.99479103,105.8678436,7.94,0,38.21138211
8270,4,166.0,2,20.9934864,105.8069077,4.95,5,39.23076923
467,3,94.0,2,21.04423332,105.7673187,3.74,0,57.15892054
178,3,110.0,2,21.00938606,105.7738724,4.56,0,35.848313865714275
10756,2,94.0,2,20.97447205,105.7608795,8.13,1,53.0
3281,3,71.0,2,20.96469498,105.8251038,8.08,1,23.30827068
2178,3,92.0,2,20.99843788,105.8667374,7.63,0,83.8888888888889
4186,3,83.0,2,21.03597832,105.9062958,10.18,1,26.00382409
286,3,110.0,2,21.04016,105.761314,4.35,1,41.125
7785,2,75.0,1,20.99069786,105.7877731,5.49,1,47.87256589
9410,2,90.0,2,20.99993896,105.8363724,5.34,3,36.78474114
116,2,63.0,1,20.99895859,105.7880325,4.7,3,20.3125
3131,3,108.0,2,21.01193619,105.7749939,4.29,0,39.39774575516129
10136,3,80.0,2,21.00522614,105.7389145,7.58,0,47.56871036
2812,3,83.0,2,20.95990562,105.7918015,8.4,2,58.62068966
793,2,82.0,2,20.94645882,105.8557816,10.92,3,54.444444444
1409,2,62.0,1,21.01905632,105.7879791,2.91,1,45.0
4284,3,80.0,2,21.0024147,105.9641113,16.45,0,21.72619048
5985,2,70.0,2,21.04049873,105.9047928,10.01,1,65.1628735625
7153,2,62.0,2,21.07024574,105.7914734,3.04,1,41.54916512
10654,3,116.0,2,21.00836563,105.8029099,3.46,3,41.634615385
2625,3,118.0,2,21.01193619,105.7749939,4.29,0,41.9342581180851
2468,2,45.0,1,21.0004465,105.8300073,4.94,5,22.41576994571429
6859,2,75.0,2,20.98424339,105.8084488,5.88,3,28.98550725
2089,2,71.0,2,20.95658875,105.8448868,9.52,2,34.78952694384615
3546,1,48.0,1,21.00174141,105.9421463,14.35,0,43.820634919999996
1028,2,65.0,2,20.96433449,105.8272934,8.18,1,70.0
1730,2,65.0,1,21.003468,105.802444,3.95,4,36.35745841083333
7177,2,66.0,2,21.06687164,105.9036255,10.18,2,12.730496456666666
7481,1,28.0,1,20.99895859,105.7880325,4.7,3,26.64682539777778
